WorkflowID,ID,AbstractIonID,IonDescription,Charge,Mass,RetentionTime,LeftRetentionTime,RightRetentionTime,FWHM,Area,FillStatus,FileID,StudyFileID
0,8660,1,[M+H]+1,1,706.5386125812416,10.53667663196673,10.453033308741636,10.67849706268031,0.06883035378294222,281925.1898190871,32,23859,F7
0,8661,2,[M+Na]+1,1,728.5205572512417,10.53667663196673,10.471251394364243,10.63453785645929,0.0680524106687302,278738.77934625547,32,23859,F7
0,8662,6,[M+H-NH3]+1,1,227.16415773678696,6.692794338320851,6.182411778766822,6.928851211864663,0.10965479026457547,8209795.937627088,128,23859,F7
0,8663,1,[M+H]+1,1,341.1806558409993,5.007534591853351,4.950563881331049,5.132310298615061,0.048846257413334815,50363.000823310664,32,23859,F7
0,8664,2,[M+Na]+1,1,363.1626005109993,5.007534591853351,4.950156883064243,5.162886977523565,0.044260607469516135,94904.52096648839,128,23859,F7
0,8665,4,[M+K]+1,1,379.13653771099933,5.007534591853351,4.9516639036130785,5.096564381207878,0.04366072451506738,45016.450003360806,32,23859,F7
0,8666,5,[M+NH4]+1,1,358.2072049309993,5.007534591853351,4.934100769802162,5.234747253038051,0.0500695741513096,724856.7521915984,128,23859,F7
0,8667,1,[M+H]+1,1,838.6315852055351,13.151939055401172,12.984422376264288,13.428630697239587,0.10932712409847323,396815.5671333995,32,23859,F7
0,8668,2,[M+Na]+1,1,860.6135298755352,13.151939055401172,13.030169197817784,13.262729980780158,0.10270162631456319,372767.54901947506,32,23859,F7
0,8669,1,[M+H]+1,1,247.14404401420455,4.8511684081058855,4.790155533007114,5.0626622983109035,0.049782891029474,50654.66291094732,32,23859,F7
0,8670,2,[M+Na]+1,1,269.1259886842046,4.8511684081058855,4.797504972874387,4.977820484942519,0.05770258372819542,63045.215703135975,32,23859,F7
0,8671,1,[M+H]+1,1,503.8218887613618,12.604846532608027,12.572481187268558,12.644672203147868,0.012206462735874743,652889.7091671561,8,23859,F7
0,8672,3,[M+H-H2O]+1,1,485.8113241013618,12.604846532608027,12.57237166684916,12.64456268272847,0.012263567870830864,1476940.7992381623,8,23859,F7
0,8673,1,[M+H]+1,1,542.3242213689358,7.529396875531676,7.48176993292865,7.55443052744498,0.042876023426752674,222336.4716006569,32,23859,F7
0,8674,2,[M+Na]+1,1,564.3061660389359,7.529396875531676,7.484629119275743,7.549385655759507,0.029176366730986555,144926.21201250626,32,23859,F7
0,8675,1,[M+H]+1,1,191.07664547967423,0.7457646786924877,0.7025457724195328,0.8426133335257812,0.02019437723349602,12059.274093712223,32,23859,F7
0,8676,1,[M+H]+1,1,177.1121119362471,5.656437467899429,5.593343865083309,5.842644697633039,0.04902028468009845,549513.7832961893,128,23859,F7
